family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,christ_eve,n_ppl,difficulty
991,1,0,0,1,0,1,1,1,1,0,0,5,34
992,1,1,0,1,0,0,1,1,1,1,0,5,39
993,1,1,1,1,1,0,1,0,1,1,0,5,38
994,1,1,1,1,1,1,0,0,1,1,0,3,35
995,0,1,0,1,1,1,1,0,0,1,0,4,32
996,0,0,0,1,1,0,1,1,0,1,0,5,34
997,0,1,1,1,1,1,1,1,1,0,0,2,38
998,1,1,1,1,0,0,1,0,1,0,0,2,22
999,1,1,1,1,1,1,1,1,1,1,0,4,49
1000,1,0,0,1,1,1,0,1,1,0,0,6,33
1001,1,1,0,0,1,1,1,1,0,1,0,5,37
1002,1,1,0,0,0,1,0,1,0,1,0,3,25
1003,0,1,1,0,1,1,1,0,1,1,0,3,38
1004,1,1,1,1,1,0,0,1,0,0,0,2,19
1005,1,1,1,1,1,1,1,1,0,1,0,5,42
1006,1,1,1,1,1,1,1,0,0,0,0,6,27
1007,1,1,1,0,0,1,1,1,1,0,1,2,35
1008,1,1,1,1,1,0,0,0,1,1,0,4,31
1009,1,0,1,0,0,0,1,0,0,0,0,2,10
1010,1,1,1,1,0,1,0,1,0,0,0,4,22
1011,1,1,0,1,1,0,1,0,1,1,0,3,34
1012,1,1,0,1,1,0,1,0,0,1,0,7,30
1013,1,1,1,1,0,1,1,1,1,0,0,3,35
1014,1,1,0,1,1,0,1,1,0,1,0,4,34
1015,1,1,0,1,1,1,0,1,0,0,1,4,28
1016,1,0,0,1,0,1,0,1,1,1,0,5,37
1017,1,1,0,1,0,0,1,1,1,0,0,4,29
1018,0,1,1,1,1,1,0,1,1,1,0,4,43
1019,1,1,1,1,0,1,1,0,1,1,0,3,37
1020,1,1,0,1,1,0,1,1,0,1,0,5,35
1021,1,1,1,1,1,0,1,1,0,1,0,3,35
1022,1,1,1,1,0,1,1,1,1,0,0,6,38
1023,1,1,1,1,1,1,1,0,1,1,0,3,41
1024,1,1,1,1,0,1,0,1,0,0,0,4,22
1025,0,1,1,1,1,1,1,0,1,0,0,6,35
1026,1,0,0,1,1,1,1,0,1,1,0,2,37
1027,1,1,1,1,0,1,1,0,1,1,0,3,37
1028,0,1,1,0,1,1,1,1,1,1,0,4,46
1029,0,1,1,1,1,1,1,1,1,1,0,5,50
1030,1,0,1,1,0,0,1,0,1,1,0,4,32
1031,1,0,1,0,1,1,1,1,1,1,0,5,46
1032,1,1,1,1,1,1,1,1,1,1,0,3,48
1033,1,1,1,1,1,1,1,1,0,1,0,3,40
1034,1,0,1,1,1,1,1,1,1,1,0,6,50
1035,1,1,0,1,1,0,1,0,0,0,0,4,18
1036,1,0,1,0,1,0,1,1,0,1,0,5,33
1037,1,1,1,0,1,1,1,0,0,1,0,2,29
1038,1,1,0,0,1,0,0,1,0,1,0,4,25
1039,1,1,1,1,1,1,1,0,1,0,0,4,33
1040,0,1,1,0,1,1,0,1,0,1,0,4,32
1041,1,1,1,1,1,1,0,1,0,1,0,4,35
1042,0,1,1,1,1,1,1,0,0,1,0,6,36
1043,0,1,0,0,1,1,1,1,1,0,0,4,35
1044,1,0,1,1,1,1,1,1,1,0,0,5,40
1045,1,0,1,1,1,1,1,1,0,1,0,4,40
1046,1,0,1,1,1,1,0,0,1,0,0,2,24
1047,0,0,1,1,1,1,0,1,1,0,0,4,33
1048,1,0,1,0,1,0,1,0,1,0,0,3,23
1049,1,1,1,1,0,0,1,0,1,0,0,3,23
1050,1,1,0,1,1,1,0,1,1,1,0,4,41
1051,1,1,1,1,0,0,1,1,1,1,0,4,40
1052,1,1,0,1,0,1,1,1,1,1,1,5,48
1053,1,1,0,0,1,1,0,1,1,1,0,4,38
1054,1,0,1,1,0,0,0,0,1,1,0,4,26
1055,1,1,0,0,1,1,0,1,1,1,0,3,37
1056,0,1,0,1,0,0,1,0,1,0,0,3,21
1057,1,0,0,0,1,0,0,1,1,1,0,5,33
1058,1,0,1,1,1,1,0,0,1,0,0,4,26
1059,1,1,1,1,0,1,1,1,0,1,1,2,39
1060,0,1,1,1,0,1,1,0,1,0,0,5,30
1061,0,0,1,0,1,1,1,1,1,1,0,4,45
1062,1,0,1,1,1,0,1,0,1,0,0,5,28
1063,1,1,1,0,1,0,0,1,1,1,0,2,33
1064,1,1,1,0,1,1,1,1,1,0,0,5,38
1065,1,1,1,0,1,1,0,1,1,1,1,3,43
1066,0,1,1,1,1,1,1,1,0,0,0,2,30
1067,1,1,1,1,1,0,0,1,1,1,0,5,39
1068,1,1,1,1,1,1,1,1,1,1,0,5,50
1069,1,1,0,0,0,1,0,1,0,1,0,4,26
1070,0,1,1,0,1,0,1,0,1,1,0,6,36
1071,1,1,1,1,1,0,0,0,1,1,0,4,31
1072,1,1,1,0,1,1,1,0,0,1,0,5,32
1073,1,1,1,0,0,1,1,1,0,1,0,4,34
1074,1,1,0,1,1,1,1,1,1,1,0,7,50
1075,1,1,0,1,1,1,0,0,1,1,1,4,38
1076,1,0,1,1,1,1,1,1,1,1,0,4,48
1077,0,1,1,0,1,1,0,0,0,1,0,4,25
1078,1,1,1,0,1,0,0,0,0,0,0,6,13
1079,1,1,1,1,1,1,1,0,1,0,0,2,31
1080,1,1,1,1,0,0,0,0,1,0,0,3,17
1081,1,1,0,1,0,1,0,1,1,1,0,8,41
1082,1,1,1,0,1,0,1,1,1,1,1,3,44
1083,1,1,0,1,0,1,1,0,0,0,0,2,17
1084,1,1,0,0,1,1,0,1,0,1,0,6,32
1085,1,1,1,1,0,1,1,0,0,1,0,2,28
1086,0,1,1,0,1,0,1,1,1,0,0,5,33
1087,0,1,1,1,1,1,1,1,0,1,0,5,42
1088,1,0,1,0,0,0,0,1,0,1,0,5,23
1089,1,1,1,0,0,1,1,1,1,1,0,3,41
1090,0,1,1,1,0,0,0,1,1,0,0,7,28
1091,0,1,0,1,1,1,1,1,1,1,0,4,47
1092,1,1,1,1,1,1,1,0,1,1,0,5,43
1093,1,1,0,1,1,1,1,1,1,0,0,4,38
1094,1,1,1,1,0,0,1,1,1,1,0,6,42
1095,1,1,1,1,0,0,1,0,1,1,0,7,36
1096,1,1,0,0,0,1,1,1,1,1,0,4,40
1097,0,1,1,0,1,1,1,1,1,1,0,7,49
1098,0,0,1,0,0,1,1,1,1,0,0,2,30
1099,1,1,1,1,1,0,1,1,1,1,0,8,48
1100,1,1,1,1,1,0,1,1,1,0,0,4,35
1101,1,1,1,1,1,1,0,1,0,1,0,2,33
1102,1,1,1,0,1,1,1,1,0,0,0,3,28
1103,1,0,1,0,0,1,1,0,1,0,0,4,25
1104,1,1,1,0,1,1,1,1,1,1,0,5,47
1105,1,1,0,0,1,1,1,0,0,1,0,4,29
1106,1,0,0,0,0,1,0,1,1,0,0,4,24
1107,1,1,1,1,0,0,0,1,1,1,0,4,34
1108,1,1,1,1,1,1,1,1,1,0,0,6,42
1109,1,1,0,1,1,1,1,1,1,1,0,6,49
1110,1,1,1,1,0,0,0,1,1,1,1,8,42
1111,0,0,0,1,1,1,0,0,1,1,0,2,31
1112,1,1,0,0,1,0,1,0,1,1,0,5,33
1113,1,0,1,1,1,1,1,1,0,1,0,5,41
1114,1,0,1,1,1,0,1,0,1,1,0,4,36
1115,1,1,0,0,1,1,0,1,1,1,0,5,39
1116,1,1,1,1,0,1,1,0,1,0,0,4,29
1117,1,0,0,1,0,1,0,0,1,1,1,4,33
1118,1,1,1,1,1,1,0,1,1,1,0,4,43
1119,0,0,1,1,1,1,1,1,1,0,0,4,39
1120,1,1,0,0,1,1,1,1,1,1,0,8,48
1121,1,0,1,1,1,0,1,1,0,0,0,2,24
1122,0,1,1,0,0,1,1,1,1,0,0,6,35
1123,1,1,1,0,1,0,0,0,1,0,0,4,19
1124,1,1,1,1,1,1,1,0,0,1,0,3,33
1125,1,1,0,1,1,1,1,1,0,1,0,2,37
1126,0,1,1,1,1,1,1,1,1,0,0,4,40
1127,1,0,0,1,1,1,1,1,1,1,0,2,44
1128,0,1,1,0,1,1,0,0,1,1,0,4,33
1129,1,1,1,1,1,0,0,0,1,1,1,4,35
1130,1,1,1,1,0,1,1,0,0,1,0,3,29
1131,1,1,1,1,1,0,1,0,1,1,0,7,40
1132,1,0,1,1,1,1,1,1,1,1,0,3,47
1133,1,1,1,1,1,1,0,0,0,0,0,2,17
1134,1,1,1,1,1,1,1,1,0,1,0,2,39
1135,1,1,0,0,1,1,1,1,1,1,0,5,45
1136,1,1,1,1,1,0,1,0,0,1,0,7,32
1137,1,1,1,0,1,0,1,1,0,1,0,8,37
1138,1,1,1,1,0,1,1,1,0,1,0,3,36
1139,0,1,1,1,0,0,1,0,0,1,0,6,27
1140,1,1,1,0,1,1,0,1,1,0,0,4,31
1141,1,0,1,0,1,0,1,1,0,1,0,5,33
1142,1,1,1,1,1,1,0,1,1,1,0,4,43
1143,1,1,1,1,1,1,1,1,0,1,0,4,41
1144,1,1,1,0,0,1,1,1,1,0,0,4,33
1145,1,1,0,1,0,1,0,1,1,0,0,5,29
1146,1,0,0,1,1,1,1,0,1,1,0,6,41
1147,1,0,1,1,0,1,1,1,1,1,0,6,46
1148,1,0,0,1,1,1,0,1,0,1,0,2,30
1149,1,1,1,1,1,1,1,1,1,0,0,3,39
1150,0,1,0,1,1,1,1,0,1,1,0,4,40
1151,1,1,0,0,1,1,0,1,1,1,0,2,36
1152,1,1,0,0,0,1,1,1,1,1,0,6,42
1153,1,1,1,0,1,1,1,1,1,1,0,5,47
1154,1,0,1,0,1,0,1,1,1,0,0,6,33
1155,1,0,1,1,0,1,1,1,1,0,0,2,33
1156,1,1,0,1,1,0,1,1,1,1,0,2,40
1157,0,0,1,1,1,1,0,1,0,1,0,3,33
1158,1,1,1,0,0,1,1,1,1,1,0,8,46
1159,1,1,1,1,1,0,1,1,1,0,0,4,35
1160,1,1,1,0,1,0,0,1,1,1,0,2,33
1161,1,1,1,1,1,0,1,1,0,0,0,5,28
1162,1,0,0,1,0,1,1,1,0,1,0,5,35
1163,1,1,1,1,1,0,0,1,1,1,0,5,39
1164,1,0,1,1,1,1,0,1,1,1,0,5,43
1165,0,1,1,1,0,1,1,1,0,1,0,3,36
1166,0,0,1,0,0,1,1,1,1,1,0,5,42
1167,1,1,1,0,1,1,1,0,1,1,0,5,40
1168,1,1,1,1,1,1,1,1,0,1,0,5,42
1169,1,1,1,1,1,1,1,0,1,1,1,4,46
1170,0,1,0,1,1,0,0,0,1,1,0,3,28
1171,1,1,0,1,1,0,1,0,1,0,0,6,28
1172,0,1,1,1,1,1,1,0,1,0,0,5,34
1173,1,1,0,0,1,0,1,0,1,1,0,5,33
1174,1,1,1,1,1,1,1,1,0,1,0,4,41
1175,1,0,1,1,1,1,1,1,1,0,0,5,40
1176,1,1,1,1,0,1,0,1,1,1,0,8,43
1177,1,1,0,1,0,1,0,1,0,1,0,2,27
1178,1,1,1,1,1,1,0,1,0,0,0,4,26
1179,0,1,1,0,1,1,1,1,1,1,0,3,45
1180,1,1,1,1,1,1,1,1,1,0,0,4,40
1181,0,1,1,1,1,0,1,1,1,0,0,5,36
1182,1,0,1,1,1,1,1,1,1,1,0,3,47
1183,1,1,1,1,0,0,0,1,0,0,0,3,16
1184,1,1,1,1,0,1,0,1,1,1,0,3,38
1185,1,1,1,1,1,1,1,0,1,1,0,4,42
1186,0,1,1,1,1,1,1,1,1,1,0,7,52
1187,1,1,1,0,0,1,1,0,1,1,0,4,35
1188,1,1,1,1,0,1,1,1,1,1,0,6,47
1189,1,1,1,1,0,1,1,1,1,1,0,8,49
1190,1,0,1,1,1,1,0,1,1,1,0,7,45
1191,1,1,0,1,1,1,1,1,0,1,0,5,40
1192,0,0,0,1,1,1,1,1,1,1,0,8,50
1193,1,1,0,0,1,1,0,1,1,0,0,4,29
1194,1,1,1,0,0,1,1,1,1,1,0,5,43
1195,0,0,1,1,0,1,1,1,0,0,0,2,25
1196,1,0,1,1,1,0,0,1,0,1,0,4,29
1197,1,1,1,1,1,1,1,0,1,1,0,4,42
1198,0,1,1,1,1,1,1,1,0,1,0,3,40
1199,0,1,0,1,1,1,0,1,0,0,0,4,24
1200,0,1,1,1,1,1,1,0,0,1,0,4,34
1201,1,1,1,1,1,1,1,1,1,0,0,6,42
1202,1,0,1,1,1,1,0,1,1,1,0,3,41
1203,1,1,0,1,1,1,1,1,1,1,0,3,46
1204,1,0,1,1,1,0,1,1,1,0,0,5,35
1205,0,1,1,0,0,1,1,1,1,1,0,4,42
1206,1,0,1,0,1,0,0,1,0,1,0,3,25
1207,1,0,1,1,1,1,1,0,1,1,0,2,39
1208,0,1,1,1,1,1,1,1,1,1,0,2,47
1209,1,0,0,0,1,0,1,1,1,1,0,7,41
1210,1,1,1,1,0,0,1,0,0,1,1,5,30
1211,0,1,1,1,0,1,1,1,1,1,0,2,43
1212,1,1,1,0,1,1,1,1,1,1,0,6,48
1213,0,0,1,0,1,1,1,1,1,0,0,3,35
1214,1,0,1,1,1,1,0,1,1,1,0,3,41
1215,1,1,1,1,1,1,1,0,0,1,0,3,33
1216,1,0,0,1,0,0,0,1,0,1,0,4,23
1217,0,1,1,1,1,0,1,0,1,1,0,4,37
1218,1,1,1,0,1,0,1,0,1,1,1,4,38
1219,1,1,1,0,1,0,1,1,1,0,0,4,32
1220,1,1,1,1,0,1,1,1,1,1,0,3,44
1221,1,1,0,1,0,1,1,1,0,1,1,5,40
1222,1,0,1,0,1,1,1,0,1,1,0,3,37
1223,0,1,1,0,1,0,1,0,1,1,0,6,36
1224,0,1,1,0,1,1,1,1,0,1,0,4,38
1225,1,1,1,1,1,1,1,1,1,0,0,4,40
1226,1,1,1,1,1,1,0,1,0,1,0,3,34
1227,1,1,0,1,1,1,1,1,1,0,0,5,39
1228,1,0,1,1,0,1,0,1,1,0,0,5,30
1229,0,0,0,1,1,1,1,0,0,1,0,4,31
1230,1,1,1,1,1,1,1,0,1,1,0,4,42
1231,1,1,1,0,1,1,1,0,1,1,0,5,40
1232,1,1,1,1,1,1,0,1,1,0,0,4,34
1233,1,0,1,1,1,1,0,1,1,0,0,2,31
1234,1,1,1,1,1,0,1,1,1,1,0,3,43
1235,1,1,1,0,1,1,0,0,0,1,0,6,27
1236,1,1,1,1,1,1,1,0,1,1,0,5,43
1237,0,1,0,1,1,1,0,1,0,1,0,3,32
1238,1,1,1,0,0,1,1,0,1,0,0,2,24
1239,0,1,1,1,0,1,1,1,0,0,0,3,27
1240,1,0,1,0,1,1,1,0,1,1,0,2,36
1241,1,1,1,1,1,1,1,1,1,1,0,4,49
1242,1,0,1,0,0,0,1,1,1,0,1,4,31
1243,0,1,0,1,1,1,1,1,0,0,0,3,29
1244,1,1,1,1,1,1,0,0,1,1,0,6,38
1245,1,1,1,1,1,1,1,1,0,0,0,4,32
1246,0,0,1,1,1,1,0,1,0,1,0,2,32
1247,1,0,1,1,1,1,0,1,1,0,0,2,31
1248,1,1,1,1,1,1,1,1,1,0,0,4,40
1249,1,0,1,0,1,1,1,0,0,1,0,7,33
1250,1,0,1,1,0,0,1,1,1,1,0,4,39
1251,0,0,0,1,1,1,1,1,1,1,0,4,46
1252,1,0,1,1,1,1,1,0,0,1,0,3,32
1253,0,1,1,1,0,1,1,1,1,1,0,2,43
1254,1,0,1,1,0,1,1,0,1,1,1,2,39
1255,1,1,0,1,1,0,1,0,1,0,0,6,28
1256,1,1,1,0,1,1,1,0,1,1,1,4,43
1257,1,1,1,0,1,1,0,1,0,1,0,6,34
1258,1,1,1,1,1,0,0,1,1,0,0,4,29
1259,1,1,1,1,1,1,1,1,0,1,0,2,39
1260,1,0,1,1,1,1,1,1,1,1,0,3,47
1261,1,1,0,1,1,1,0,0,1,1,1,4,38
1262,1,1,0,1,1,1,1,0,1,1,0,3,39
1263,0,1,1,0,1,1,0,1,1,0,0,4,31
1264,1,1,0,1,1,0,1,1,1,0,1,2,35
1265,1,0,0,1,1,1,0,1,0,1,0,3,31
1266,0,1,1,1,1,0,1,1,0,1,0,3,35
1267,0,0,0,0,0,1,1,0,1,1,0,4,32
1268,1,0,0,1,1,0,1,0,0,0,0,8,21
1269,1,1,0,1,0,1,1,1,1,1,1,6,49
1270,1,0,0,0,0,1,1,0,1,1,0,4,32
1271,1,1,0,1,0,1,0,0,1,1,0,5,31
1272,1,1,1,0,1,0,1,1,1,1,0,4,41
1273,0,1,0,0,1,0,1,1,0,1,0,8,35
1274,1,1,1,1,0,1,1,1,0,1,0,3,36
1275,1,0,0,1,0,1,1,1,0,1,0,5,35
1276,0,1,1,1,1,1,1,1,1,1,0,7,52
1277,0,0,1,1,0,1,0,0,1,1,0,5,32
1278,1,0,0,1,0,0,0,1,1,0,0,4,22
1279,0,0,1,1,1,1,0,1,1,1,0,7,45
1280,0,1,1,1,1,0,1,1,1,1,0,5,45
1281,0,0,0,1,1,0,1,1,0,0,0,2,22
1282,1,0,0,1,1,0,1,1,1,1,0,4,41
1283,0,1,1,1,1,0,1,1,0,0,0,4,27
1284,0,1,1,1,1,1,1,0,0,0,0,5,26
1285,1,0,1,0,1,1,0,1,1,1,0,5,40
1286,0,1,0,0,1,0,0,1,1,1,0,2,31
1287,1,1,1,0,0,0,1,1,0,0,1,4,24
1288,1,1,1,1,1,1,1,0,1,0,0,3,32
1289,1,1,1,1,1,1,1,1,1,1,0,4,49
1290,1,1,1,1,1,1,1,0,1,1,0,3,41
1291,0,1,1,1,1,1,1,1,1,1,0,4,49
1292,0,0,1,1,1,0,0,1,1,1,0,6,39
1293,1,0,0,1,0,1,1,1,1,1,0,3,41
1294,1,1,1,1,0,0,1,1,1,0,0,4,31
1295,1,1,0,0,1,0,1,1,0,0,0,5,23
1296,1,1,1,1,0,0,0,1,1,1,0,4,34
1297,1,1,1,1,1,1,1,1,0,0,0,5,33
1298,1,1,0,1,0,0,1,1,0,1,0,4,30
1299,1,1,1,1,0,0,0,0,0,1,0,4,19
1300,1,1,1,0,0,0,0,1,1,1,0,2,29
1301,0,1,1,1,1,0,1,0,1,1,0,4,37
1302,0,1,1,1,1,1,1,1,1,1,0,7,52
1303,1,0,1,1,1,1,1,1,1,0,0,3,38
1304,1,1,0,1,1,1,0,0,0,1,0,3,25
1305,1,1,1,0,0,1,1,1,1,0,0,6,35
1306,1,0,1,1,1,0,0,1,1,0,0,2,26
1307,1,1,1,0,1,1,1,0,1,1,0,6,41
1308,1,0,0,1,1,0,1,0,0,1,1,3,29
1309,0,1,1,1,1,1,1,1,1,1,0,2,47
1310,1,1,1,1,0,1,1,1,1,0,0,4,36
1311,1,1,0,1,1,1,1,1,1,1,0,4,47
1312,1,1,1,1,1,1,0,0,1,0,0,5,28
1313,1,1,0,1,1,1,0,1,1,1,0,2,39
1314,1,1,1,1,0,1,1,1,1,1,0,4,45
1315,1,0,1,0,1,1,1,1,1,0,0,4,36
1316,1,1,1,1,1,1,0,1,1,0,0,3,33
1317,1,1,0,1,1,1,0,1,1,1,0,4,41
1318,1,0,1,1,1,0,0,1,1,1,0,2,35
1319,0,1,0,0,1,1,1,0,1,0,0,4,28
1320,1,1,1,1,1,0,1,1,0,1,0,4,36
1321,1,1,0,0,0,1,1,1,1,1,1,4,44
1322,1,1,1,0,1,0,1,1,1,1,1,3,44
1323,1,1,1,1,1,1,1,0,1,1,0,5,43
1324,1,1,1,1,1,1,0,0,0,1,0,4,28
1325,0,1,1,1,1,0,1,0,1,1,0,5,38
1326,1,0,0,1,1,1,1,1,0,0,0,5,30
1327,0,1,1,1,1,0,0,0,1,0,0,4,22
1328,1,1,0,1,1,1,0,0,0,0,0,2,15
1329,1,1,1,1,1,0,1,0,1,1,0,4,37
1330,0,0,0,1,0,1,1,1,1,1,0,4,42
1331,1,1,0,1,1,1,1,0,0,1,0,8,36
1332,1,1,0,1,1,1,1,0,1,1,0,3,39
1333,1,1,1,1,1,1,1,1,0,1,0,4,41
1334,0,0,1,1,1,1,1,1,0,1,0,5,41
1335,1,1,0,1,1,1,1,1,1,0,0,4,38
1336,0,1,0,1,1,1,1,1,1,0,0,3,37
1337,0,1,1,1,0,1,1,1,1,1,0,6,47
1338,0,1,1,1,1,1,1,1,1,1,0,3,48
1339,0,1,1,1,0,1,1,1,1,1,0,4,45
1340,0,0,1,0,1,0,1,1,1,1,0,2,38
1341,1,0,1,1,0,1,1,1,0,1,0,4,36
1342,1,0,1,1,0,1,0,1,0,1,0,3,29
1343,0,0,1,1,1,1,0,0,1,0,0,3,25
1344,1,1,1,1,0,0,1,1,0,1,0,3,31
1345,1,1,1,1,1,1,0,0,1,0,0,5,28
1346,0,0,1,1,1,0,1,1,1,1,0,4,43
1347,1,0,0,1,0,1,1,1,1,1,0,3,41
1348,0,1,1,0,0,1,1,1,1,0,0,2,31
1349,1,1,0,1,1,0,1,1,1,1,0,3,41
1350,1,0,1,1,1,0,1,1,1,1,0,2,41
1351,1,0,0,1,1,1,1,0,1,1,0,4,39
1352,1,1,1,1,1,1,1,0,1,1,0,4,42
1353,1,1,0,1,1,0,0,0,0,1,0,8,25
1354,0,1,1,1,1,1,1,1,0,0,0,3,31
1355,1,1,1,1,1,0,1,0,0,0,0,3,19
1356,0,1,0,0,1,1,1,1,1,1,0,5,45
1357,1,1,0,0,1,1,0,1,1,1,0,3,37
1358,1,1,0,0,1,1,1,0,1,0,0,3,27
1359,1,0,1,1,1,0,0,1,0,0,0,8,24
1360,0,1,1,1,1,0,1,1,1,1,0,6,46
1361,1,0,0,1,1,1,1,0,0,1,0,3,30
1362,0,1,0,1,1,1,0,1,1,1,0,7,44
1363,1,0,1,1,1,0,0,1,1,1,0,4,37
1364,0,0,1,1,1,0,1,1,0,0,0,3,25
1365,1,0,1,1,1,1,1,1,1,1,0,2,46
1366,0,1,0,1,1,1,0,1,1,1,0,2,39
1367,0,1,1,0,0,1,1,1,1,1,0,2,40
1368,1,1,0,0,1,0,1,1,1,0,0,6,32
1369,1,1,0,0,0,1,0,0,1,0,1,3,21
1370,0,1,1,1,1,1,1,1,1,1,0,3,48
1371,0,1,1,1,0,1,0,0,1,0,0,4,23
1372,1,1,1,1,0,1,1,1,1,0,0,5,37
1373,1,0,0,0,1,1,0,0,1,1,0,2,28
1374,1,1,1,1,1,1,0,1,0,1,0,3,34
1375,1,0,0,1,1,0,1,1,0,0,0,5,25
1376,1,0,1,0,0,1,0,1,1,1,0,3,34
1377,1,1,0,1,0,1,1,1,1,1,0,6,45
1378,1,1,1,1,1,1,1,1,1,1,0,3,48
1379,0,0,1,1,0,1,0,1,1,1,0,4,38
1380,1,1,1,1,1,0,1,1,1,1,0,5,45
1381,1,0,1,1,1,1,1,0,0,1,0,7,36
1382,1,1,1,0,1,1,1,1,1,1,0,4,46
1383,1,1,0,0,0,1,1,1,0,0,0,3,22
1384,1,0,0,1,0,1,1,0,1,0,0,2,24
1385,1,1,1,0,1,1,0,0,1,1,0,3,32
1386,1,0,1,1,0,1,1,0,1,1,0,4,37
1387,1,0,1,1,1,1,0,0,1,1,0,4,35
1388,0,1,1,1,1,1,1,0,1,1,0,2,40
1389,1,0,1,1,1,1,1,1,0,1,0,5,41
1390,0,0,1,1,0,1,1,1,1,1,0,5,45
1391,1,1,1,1,0,1,0,1,1,0,0,6,32
1392,1,0,1,1,1,1,0,1,1,1,0,4,42
1393,1,1,0,1,1,1,1,0,1,1,0,4,40
1394,1,1,0,1,1,1,1,0,0,1,0,7,35
1395,1,1,1,0,1,1,0,1,1,0,0,2,29
1396,0,0,1,1,1,1,0,1,1,0,0,7,36
1397,0,1,0,0,1,0,1,1,1,1,0,7,42
1398,1,1,1,1,0,1,0,1,1,0,1,2,32
1399,1,1,0,0,1,0,1,1,1,1,0,3,38
1400,0,0,1,1,1,1,1,1,0,0,0,5,32
1401,1,1,1,1,1,1,1,0,0,1,0,4,34
1402,1,1,0,0,1,0,1,1,1,1,0,4,39
1403,1,1,0,0,1,1,1,0,0,1,0,4,29
1404,0,1,1,1,0,1,1,1,1,1,0,7,48
1405,1,0,1,0,1,1,1,1,1,1,0,4,45
1406,1,1,1,1,1,0,1,0,0,1,0,4,29
1407,0,1,1,1,1,0,0,0,1,0,0,3,21
1408,1,1,1,0,1,1,0,1,1,0,0,3,30
1409,1,1,1,1,1,1,0,0,1,1,0,5,37
1410,1,1,1,0,1,0,0,1,1,1,0,5,36
1411,1,1,0,1,1,1,0,1,0,1,0,6,35
1412,1,0,1,1,1,1,1,0,1,0,1,4,36
1413,1,0,1,1,1,1,1,1,1,1,1,5,53
1414,1,0,1,0,0,0,1,1,1,0,0,4,27
1415,1,0,1,1,1,1,1,1,0,1,0,3,39
1416,1,1,1,1,0,1,0,1,0,1,0,7,34
1417,1,1,1,1,1,0,1,1,1,1,0,4,44
1418,0,0,1,0,1,0,1,1,1,1,0,5,41
1419,0,1,1,1,0,0,1,1,1,1,0,2,38
1420,1,0,1,0,1,0,1,1,1,0,0,8,35
1421,0,0,1,1,0,1,0,1,1,0,0,6,31
1422,0,0,1,1,1,1,1,1,0,0,0,8,35
1423,0,1,1,1,1,1,0,1,1,0,0,3,33
1424,1,0,0,1,1,0,1,0,1,1,0,2,32
1425,1,1,1,0,1,0,1,1,1,1,0,2,39
1426,0,1,1,1,1,1,1,0,1,1,0,3,41
1427,1,1,0,0,1,1,1,1,1,1,0,5,45
1428,1,1,0,0,1,0,1,0,1,1,0,3,31
1429,1,1,1,0,1,1,1,1,1,1,0,5,47
1430,0,1,1,1,1,0,1,0,1,0,0,6,30
1431,0,1,0,0,1,0,1,0,0,1,0,4,24
1432,1,1,1,1,1,1,0,1,1,0,0,3,33
1433,0,1,1,1,1,0,1,1,1,1,0,3,43
1434,0,0,1,0,1,0,1,0,1,1,0,3,32
1435,1,0,1,0,1,0,0,1,1,1,0,3,33
1436,1,1,0,1,0,1,0,0,1,1,0,8,34
1437,1,1,1,1,0,1,1,1,1,0,0,4,36
1438,0,1,1,1,1,1,1,1,1,0,0,3,39
1439,0,1,1,1,1,1,1,1,0,1,0,4,41
1440,0,1,1,1,1,1,1,1,0,0,0,5,33
1441,1,1,1,1,1,0,1,1,0,0,0,4,27
1442,1,1,1,1,1,0,1,0,1,1,0,4,37
1443,1,1,1,1,1,1,1,1,1,1,0,2,47
1444,1,1,0,1,1,0,1,1,1,1,0,5,43
1445,1,1,0,1,0,1,1,1,0,1,0,3,34
1446,0,1,1,1,1,1,1,1,1,1,0,3,48
1447,1,1,1,0,0,1,1,1,1,1,0,5,43
1448,1,1,0,1,1,1,1,1,1,0,0,4,38
1449,0,1,1,1,1,1,0,1,1,1,0,6,45
1450,1,1,1,0,1,1,1,1,0,1,0,4,38
1451,0,1,0,1,1,1,1,1,1,1,0,3,46
1452,0,1,1,0,0,1,1,1,1,0,0,2,31
1453,1,1,1,1,1,1,1,1,1,1,0,4,49
1454,1,1,1,0,0,1,1,0,1,1,0,8,39
1455,0,1,1,1,1,0,1,1,0,1,0,5,37
1456,1,1,1,0,0,1,1,1,0,0,0,5,26
1457,1,1,1,1,0,1,1,1,1,0,0,5,37
1458,0,0,1,1,1,1,0,0,1,1,0,2,33
1459,1,1,1,1,1,1,1,0,0,1,0,3,33
1460,0,1,0,1,1,1,0,1,1,1,0,6,43
1461,0,1,1,0,1,1,1,1,0,0,0,2,27
1462,1,1,1,1,1,1,1,0,1,1,0,3,41
1463,1,1,1,1,0,1,1,0,1,1,0,4,38
1464,1,1,0,1,1,1,1,1,1,0,0,7,41
1465,1,0,1,0,1,1,1,1,1,0,0,2,34
1466,0,1,0,1,1,1,0,1,1,0,0,4,32
1467,1,0,1,1,1,1,1,0,1,0,0,4,32
1468,0,1,1,1,1,1,0,1,0,0,0,4,26
1469,1,1,0,0,1,1,1,0,1,1,0,5,38
1470,1,1,1,1,1,1,0,0,1,0,0,5,28
